"TOA5","CR5000","CR5000","","2.5","CPU:27Oct2015.cr5","41269","onemin"
"TIMESTAMP","RECORD","Rn_nr01_Avg","albedo_Avg","Rs_downwell_Avg","Rs_upwell_Avg","Rl_downwell_Avg","Rl_upwell_Avg","T_nr01_Avg","Rl_down_meas_Avg","Rl_up_meas_Avg","Rain_1_mm_Tot","Rain_2_mm_Tot"
"TS","RN","W/m^2","unitless","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2","W/m^2","mm","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Tot"
"2015-10-29 18:14:00",2873,198.4242,0.1711214,341.1095,58.38081,343.633,427.9375,296.2869,-93.31812,-9.0136,0,0
"2015-10-29 18:15:00",2874,172.7813,0.1712761,308.8365,52.90326,344.569,427.721,296.1939,-91.83418,-8.6822,0,0
"2015-10-29 18:16:00",2875,162.9409,0.1699948,292.2766,49.69781,344.9979,424.6358,295.8786,-89.5501,-9.912141,0,0
"2015-10-29 18:17:00",2876,180.6322,0.1714166,314.3622,53.92933,343.1462,422.9469,295.6043,-89.79221,-9.991549,0,0
"2015-10-29 18:18:00",2877,107.2437,0.1606583,221.7398,35.78878,343.332,422.0393,295.4409,-88.65022,-9.942915,0,0
"2015-10-29 18:19:00",2878,96.94497,0.1617088,207.8576,33.61393,342.2348,419.5335,295.2265,-88.4948,-11.19611,0,0
"2015-10-29 18:20:00",2879,134.155,0.1726768,254.5489,44.08877,342.5442,418.8493,295.0743,-87.29755,-10.99239,0,0
"2015-10-29 18:21:00",2880,177.5392,0.179054,311.7466,55.86683,343.2381,421.5786,295.0192,-86.28268,-7.94217,0,0
"2015-10-29 18:22:00",2881,150.342,0.1758427,276.0464,48.57041,344.1131,421.2472,295.0262,-85.44818,-8.314151,0,0
"2015-10-29 18:23:00",2882,174.6101,0.1788991,304.8726,54.55265,345.9594,421.6692,294.9711,-83.28152,-7.57172,0,0
"2015-10-29 18:24:00",2883,203.0992,0.180595,342.3404,61.94629,346.28,423.575,294.961,-82.90218,-5.607244,0,0
"2015-10-29 18:25:00",2884,267.9196,0.1862334,426.9086,79.52179,347.2124,426.6796,295.0524,-82.5017,-3.034459,0,0
"2015-10-29 18:26:00",2885,280.0074,0.1863823,443.1359,82.59647,347.302,427.8341,295.1983,-83.26308,-2.730989,0,0
"2015-10-29 18:27:00",2886,247.1759,0.1844106,403.6607,74.45737,346.8277,428.8551,295.363,-84.69862,-2.671245,0,0
"2015-10-29 18:28:00",2887,217.8383,0.1825913,365.9547,66.95457,346.4325,427.5944,295.4759,-85.75433,-4.592498,0,0
"2015-10-29 18:29:00",2888,178.4692,0.1791936,315.4311,56.62534,345.3353,425.6718,295.5078,-87.03815,-6.701649,0,0
"2015-10-29 18:30:00",2889,216.5585,0.183993,363.0192,66.80832,346.0182,425.6706,295.4897,-86.24888,-6.596588,0,0
"2015-10-29 18:31:00",2890,233.1268,0.1829557,383.0986,70.10136,345.5405,425.411,295.4185,-86.31071,-6.440251,0,0
"2015-10-29 18:32:00",2891,256.0517,0.1854379,412.7216,76.65233,345.4208,425.4384,295.4633,-86.69222,-6.674592,0,0
"2015-10-29 18:33:00",2892,293.8686,0.1874279,463.2903,86.87655,345.5299,428.0751,295.5618,-87.1598,-4.614583,0,0
"2015-10-29 18:34:00",2893,271.9517,0.1852795,436.8644,81.00077,345.5841,429.4961,295.7029,-87.93241,-4.020416,0,0
"2015-10-29 18:35:00",2894,261.8205,0.1854884,426.7918,79.18861,345.2093,430.992,295.8867,-89.38625,-3.603506,0,0
"2015-10-29 18:36:00",2895,268.0951,0.1864371,434.2106,80.96897,345.8751,431.0216,296.0383,-89.61166,-4.465134,0,0
"2015-10-29 18:37:00",2896,221.701,0.1819727,376.16,68.49711,345.8823,431.8441,296.1824,-90.4528,-4.49094,0,0
"2015-10-29 18:38:00",2897,208.0743,0.1798176,357.5809,64.31377,345.6378,430.8307,296.2576,-91.1405,-5.947628,0,0
"2015-10-29 18:39:00",2898,180.8672,0.1775572,321.9435,57.17901,346.1507,430.0479,296.3341,-91.07926,-7.182052,0,0
"2015-10-29 18:40:00",2899,197.4736,0.180025,342.2774,61.63,346.6606,429.8344,296.343,-90.62177,-7.447945,0,0
"2015-10-29 18:41:00",2900,181.4013,0.1788328,320.9632,57.43544,347.1421,429.2686,296.3667,-90.28005,-8.15356,0,0
"2015-10-29 18:42:00",2901,152.4669,0.1746425,279.3397,48.85842,348.6885,426.7029,296.2085,-87.80044,-9.786112,0,0
"2015-10-29 18:43:00",2902,114.9943,0.1637477,225.6941,36.99028,349.192,422.9016,295.8161,-84.98885,-11.27929,0,0
"2015-10-29 18:44:00",2903,116.1843,0.1614154,224.5069,36.24234,348.1639,420.2442,295.423,-83.71358,-11.63331,0,0
"2015-10-29 18:45:00",2904,111.3299,0.1615232,217.7007,35.16428,347.6449,418.8514,295.1577,-82.68343,-11.47691,0,0
"2015-10-29 18:46:00",2905,112.3775,0.1648814,219.1739,36.18404,347.2526,417.865,294.9616,-81.93317,-11.32079,0,0
"2015-10-29 18:47:00",2906,141.9097,0.1761575,258.6587,45.56652,348.1319,419.3144,294.8634,-80.48233,-9.29977,0,0
"2015-10-29 18:48:00",2907,132.8194,0.1750988,245.4722,42.99466,348.6489,418.307,294.6674,-78.82689,-9.168727,0,0
"2015-10-29 18:49:00",2908,129.0617,0.1749758,239.6054,41.92612,348.7599,417.3775,294.5387,-77.96919,-9.351601,0,0
"2015-10-29 18:50:00",2909,146.2072,0.1789436,260.6139,46.67872,349.5652,417.2931,294.4292,-76.52977,-8.801861,0,0
"2015-10-29 18:51:00",2910,185.7158,0.1846345,312.86,57.76919,350.2274,419.6025,294.4192,-75.8097,-6.434634,0,0
"2015-10-29 18:52:00",2911,169.2383,0.1819023,292.9802,53.32796,350.7554,421.1694,294.4744,-75.60128,-5.187285,0,0
"2015-10-29 18:53:00",2912,154.9461,0.1801907,272.6184,49.13026,351.2253,419.7674,294.4456,-74.965,-6.422884,0,0
"2015-10-29 18:54:00",2913,153.3008,0.179549,269.5567,48.40259,350.4594,418.3127,294.391,-75.41475,-7.561412,0,0
"2015-10-29 18:55:00",2914,159.9958,0.1832222,280.3499,51.36669,350.0893,419.0766,294.3575,-75.59091,-6.603542,0,0
"2015-10-29 18:56:00",2915,148.1692,0.1813866,266.8739,48.41457,348.3176,418.6078,294.297,-77.01258,-6.722412,0,0
"2015-10-29 18:57:00",2916,128.2287,0.179513,243.3581,43.6884,347.1022,418.5432,294.2611,-78.02067,-6.579659,0,0
"2015-10-29 18:58:00",2917,124.803,0.1800998,239.618,43.15639,346.5767,418.2352,294.2144,-78.27613,-6.617576,0,0
"2015-10-29 18:59:00",2918,152.6473,0.1862235,275.4476,51.35825,346.4832,417.9252,294.175,-78.14225,-6.700259,0,0
"2015-10-29 19:00:00",2919,179.3711,0.1898245,310.3748,58.92472,345.9924,418.0714,294.2045,-78.80356,-6.724564,0,0
"2015-10-29 19:01:00",2920,208.3529,0.1932716,351.2218,67.89919,345.691,420.6607,294.3074,-79.69946,-4.729736,0,0
"2015-10-29 19:02:00",2921,199.7667,0.1928812,342.4362,66.05552,345.5316,422.1456,294.4335,-80.58863,-3.97466,0,0
"2015-10-29 19:03:00",2922,191.9252,0.1926524,331.105,63.80019,345.5214,420.901,294.4845,-80.89419,-5.514547,0,0
"2015-10-29 19:04:00",2923,191.7606,0.191774,331.6629,63.61237,344.0307,420.3206,294.5004,-82.47696,-6.187033,0,0
"2015-10-29 19:05:00",2924,211.0549,0.1949659,360.5073,70.29852,342.5706,421.7245,294.6277,-84.67449,-5.520607,0,0
"2015-10-29 19:06:00",2925,201.2372,0.1957431,350.7594,68.66681,341.9224,422.7779,294.8026,-86.33863,-5.483194,0,0
"2015-10-29 19:07:00",2926,198.9158,0.196891,349.3664,68.79102,340.4972,422.1567,294.9393,-88.55853,-6.89898,0,0
"2015-10-29 19:08:00",2927,204.3402,0.1972338,357.605,70.53783,339.8075,422.5344,295.0317,-89.786,-7.059081,0,0
"2015-10-29 19:09:00",2928,225.1246,0.198383,383.2477,76.0344,339.73,421.8187,295.097,-90.24409,-8.155347,0,0
"2015-10-29 19:10:00",2929,210.5186,0.195833,363.0469,71.09849,339.3334,420.7633,295.1247,-90.8022,-9.372303,0,0
"2015-10-29 19:11:00",2930,190.5081,0.1926962,336.1159,64.8169,339.379,420.17,295.1061,-90.64806,-9.857131,0,0
"2015-10-29 19:12:00",2931,162.3799,0.1899147,299.8151,56.9515,339.0112,419.495,295.1142,-91.06331,-10.57954,0,0
"2015-10-29 19:13:00",2932,133.5559,0.1858253,260.5678,48.42882,338.8429,417.426,295.055,-90.88641,-12.30332,0,0
"2015-10-29 19:14:00",2933,150.9735,0.1903428,283.4202,53.98506,339.0912,417.5529,295.0181,-90.42295,-11.96131,0,0
"2015-10-29 19:15:00",2934,181.7001,0.1953724,324.553,63.4124,339.7289,419.1694,295.0551,-90.00133,-10.56088,0,0.254
"2015-10-29 19:16:00",2935,194.6087,0.1968864,341.3568,67.20882,340.8724,420.4117,295.115,-89.20648,-9.667147,0,0
"2015-10-29 19:17:00",2936,181.0427,0.1938003,321.3733,62.28854,341.2832,419.3252,295.1099,-88.76603,-10.72398,0,0
"2015-10-29 19:18:00",2937,188.5827,0.1948497,331.9421,64.67773,341.3657,420.0474,295.1378,-88.84605,-10.16438,0,0
"2015-10-29 19:19:00",2938,200.1161,0.1973734,347.2745,68.5464,342.0243,420.6362,295.1692,-88.3705,-9.758572,0,0
"2015-10-29 19:20:00",2939,194.2955,0.1956986,340.0209,66.5432,341.7508,420.933,295.1877,-88.75243,-9.57026,0,0
"2015-10-29 19:21:00",2940,163.1253,0.191519,300.4786,57.76602,341.999,421.5863,295.2585,-88.91708,-9.329793,0,0
"2015-10-29 19:22:00",2941,129.8853,0.1876232,256.3937,48.11807,342.0363,420.4266,295.2574,-88.87363,-10.48327,0,0
"2015-10-29 19:23:00",2942,119.1456,0.1865643,241.7195,45.12653,341.71,419.1574,295.2337,-89.0611,-11.61367,0,0
"2015-10-29 19:24:00",2943,101.7225,0.1853003,218.46,40.51192,342.0885,418.3141,295.1846,-88.39646,-12.17082,0,0
"2015-10-29 19:25:00",2944,104.9065,0.1877105,221.9993,41.68285,341.3954,416.8054,295.0961,-88.57313,-13.16318,0,0
"2015-10-29 19:26:00",2945,100.0241,0.1862103,213.5797,39.77634,341.921,415.7002,294.9223,-87.0359,-13.25668,0,0
"2015-10-29 19:27:00",2946,88.87247,0.1810104,197.9404,35.8318,341.2983,414.5344,294.7571,-86.6982,-13.46209,0,0
"2015-10-29 19:28:00",2947,92.34119,0.1843514,201.354,37.14585,342.1553,414.0223,294.6354,-85.13493,-13.26799,0,0
"2015-10-29 19:29:00",2948,119.3924,0.1926074,236.347,45.54049,343.0659,414.4801,294.5446,-83.69749,-12.28335,0,0
"2015-10-29 19:30:00",2949,170.4704,0.2025677,304.5396,61.72073,344.5874,416.9358,294.5636,-82.28653,-9.938091,0,0
"2015-10-29 19:31:00",2950,145.7245,0.1977753,270.1465,53.496,346.2791,417.205,294.6065,-80.84346,-9.91755,0,0
"2015-10-29 19:32:00",2951,103.5634,0.1869371,212.4118,39.73561,346.9813,416.0941,294.5684,-79.92006,-10.80724,0,0
"2015-10-29 19:33:00",2952,89.2804,0.1843489,192.7441,35.53066,347.023,414.9561,294.4997,-79.48053,-11.54746,0,0
"2015-10-29 19:34:00",2953,76.72576,0.1831839,176.3967,32.32124,347.4028,414.7525,294.4513,-78.82014,-11.47045,0,0
"2015-10-29 19:35:00",2954,82.12963,0.1873118,183.8204,34.47945,346.2631,413.4744,294.373,-79.50703,-12.29571,0,0
"2015-10-29 19:36:00",2955,66.39339,0.1810764,162.7693,29.51657,346.3306,413.1899,294.3109,-79.07986,-12.22055,0,0
"2015-10-29 19:37:00",2956,53.18757,0.1715555,143.015,24.53555,346.1736,411.4655,294.1924,-78.5521,-13.26019,0,0
"2015-10-29 19:38:00",2957,53.53243,0.1723089,142.9124,24.62538,346.2896,411.0443,294.1117,-77.97067,-13.21606,0,0
"2015-10-29 19:39:00",2958,55.52345,0.1778338,145.5423,25.88622,346.9011,411.0337,294.0231,-76.84818,-12.71557,0,0
"2015-10-29 19:40:00",2959,63.4958,0.1813104,155.5612,28.20609,346.3186,410.1779,293.8701,-76.5493,-12.68998,0,0
"2015-10-29 19:41:00",2960,60.48551,0.1805252,152.4134,27.51833,345.5033,409.9129,293.7695,-76.786,-12.37639,0,0
"2015-10-29 19:42:00",2961,64.79563,0.2291399,168.6486,38.72267,345.7947,410.925,293.6766,-75.9605,-10.83024,0,0
"2015-10-29 19:43:00",2962,59.74323,0.2406894,165.7064,39.88048,345.8394,411.9222,293.6192,-75.58601,-9.503293,0,0
"2015-10-29 19:44:00",2963,55.46761,0.2597894,165.3643,42.96403,346.5779,413.5105,293.6083,-74.78534,-7.852705,0,0
"2015-10-29 19:45:00",2964,50.7984,0.285762,164.1569,46.91404,346.3795,412.824,293.5765,-74.80074,-8.356246,0,0
"2015-10-29 19:46:00",2965,39.19394,0.343146,165.0174,56.62605,345.9408,415.1382,293.6198,-75.4884,-6.290965,0,0
"2015-10-29 19:47:00",2966,40.96767,0.3216923,163.9109,52.73196,345.321,415.5323,293.6625,-76.35317,-6.141867,0,0
"2015-10-29 19:48:00",2967,42.65102,0.2911979,160.9482,46.88661,343.8292,415.2397,293.692,-78.01415,-6.603586,0,0
"2015-10-29 19:49:00",2968,45.34284,0.266666,158.4938,42.26793,342.4029,413.286,293.7059,-79.52083,-8.637763,0,0
"2015-10-29 19:50:00",2969,28.18902,0.3689302,159.7825,59.03653,340.7308,413.2878,293.6915,-81.10972,-8.552746,0,0
"2015-10-29 19:51:00",2970,24.54056,0.4302267,178.9814,76.68314,338.8021,416.5598,293.7474,-83.35989,-5.602153,0,0
"2015-10-29 19:52:00",2971,65.79814,0.3062124,209.479,64.09263,338.0992,417.6875,293.877,-84.80817,-5.219903,0,0
"2015-10-29 19:53:00",2972,50.12224,0.212549,162.678,35.00087,336.7199,414.2747,293.9081,-86.36685,-8.811972,0,0
"2015-10-29 19:54:00",2973,30.85513,0.1776498,129.2815,22.97622,334.9031,410.3533,293.8228,-87.69292,-12.24273,0,0
"2015-10-29 19:55:00",2974,27.35887,0.1767534,124.5345,22.01596,332.9785,408.1382,293.6973,-88.89565,-13.73602,0,0
"2015-10-29 19:56:00",2975,53.23021,0.2275565,168.1937,38.80968,332.3428,408.4966,293.6113,-89.03732,-12.88351,0,0
"2015-10-29 19:57:00",2976,87.66909,0.2353757,218.5302,51.45892,330.8893,410.2915,293.5854,-90.342,-10.93981,0,0
"2015-10-29 19:58:00",2977,79.59578,0.2191544,205.6857,45.09058,329.182,410.1814,293.5735,-91.98092,-10.98155,0,0
"2015-10-29 19:59:00",2978,94.88248,0.2220663,227.6908,50.57948,328.3217,410.5505,293.5666,-92.80184,-10.57301,0,0
"2015-10-29 20:00:00",2979,90.64372,0.2190687,222.2839,48.70218,327.7706,410.7086,293.5644,-93.3402,-10.40224,0,0
"2015-10-29 20:01:00",2980,87.75536,0.216798,216.7733,47.04802,328.1588,410.1287,293.5912,-93.10641,-11.13651,0,0
"2015-10-29 20:02:00",2981,109.2915,0.2207488,246.1384,54.43451,328.9871,411.3995,293.6471,-92.59849,-10.18611,0,0
"2015-10-29 20:03:00",2982,95.62125,0.2153112,225.1351,48.50359,330.0933,411.1035,293.6709,-91.62914,-10.61889,0,0
"2015-10-29 20:04:00",2983,93.391,0.2172211,221.8509,48.23822,330.5542,410.7759,293.6804,-91.22258,-11.00088,0,0
"2015-10-29 20:05:00",2984,80.16241,0.212175,203.5269,43.47179,330.34,410.2328,293.6772,-91.41827,-11.52553,0,0
"2015-10-29 20:06:00",2985,92.48585,0.2497417,231.3651,59.17902,330.8762,410.5764,293.6393,-90.66489,-10.96464,0,0
"2015-10-29 20:07:00",2986,90.20112,0.3059771,248.0982,75.89087,331.5245,413.5307,293.7101,-90.42347,-8.417246,0,0
"2015-10-29 20:08:00",2987,114.103,0.2703921,269.7779,72.72502,331.5417,414.4916,293.8264,-91.07454,-8.124636,0,0
"2015-10-29 20:09:00",2988,159.0065,0.2358811,314.0016,74.01228,331.8647,412.8475,293.847,-90.87042,-9.88768,0,0
"2015-10-29 20:10:00",2989,159.0825,0.2259755,313.5952,70.89825,329.939,413.5535,293.8795,-92.98312,-9.368692,0,0
"2015-10-29 20:11:00",2990,117.736,0.2219365,260.9679,57.97764,328.675,413.9293,293.9669,-94.75006,-9.495774,0,0
"2015-10-29 20:12:00",2991,133.3082,0.2278141,282.976,64.4708,328.3508,413.5478,294.0016,-95.27453,-10.07752,0,0
"2015-10-29 20:13:00",2992,113.2269,0.2271506,255.5922,58.06063,328.6762,412.9808,294.0425,-95.18508,-10.88048,0,0
"2015-10-29 20:14:00",2993,106.6036,0.2265472,247.1604,56.04016,327.5862,412.1028,294.0423,-96.27361,-11.75695,0,0
"2015-10-29 20:15:00",2994,107.3111,0.229218,250.2575,57.36606,327.0032,412.5836,294.0789,-97.06754,-11.48721,0,0
"2015-10-29 20:16:00",2995,100.2024,0.2276969,239.9146,54.62899,327.1673,412.2505,294.0702,-96.85361,-11.77041,0,0
"2015-10-29 20:17:00",2996,72.94243,0.2240475,201.61,45.2232,327.3166,410.761,293.9981,-96.28864,-12.84427,0,0
"2015-10-29 20:18:00",2997,8.913421,0.1898202,110.4874,21.20316,327.2134,407.5842,293.8001,-95.25189,-14.88108,0,0
"2015-10-29 20:19:00",2998,2.318841,0.2263306,106.0713,24.20823,326.4141,405.9583,293.6134,-94.97839,-15.4342,0,0
"2015-10-29 20:20:00",2999,-2.775841,0.2252197,97.77029,22.0964,326.2399,404.6897,293.4327,-94.116,-15.66628,0,0
"2015-10-29 20:21:00",3000,1.008893,0.2323569,103.6309,24.08908,325.7958,404.3287,293.2545,-93.5397,-15.00678,0,0
"2015-10-29 20:22:00",3001,3.575569,0.2262608,105.8142,24.00733,325.7192,403.9505,293.1003,-92.73539,-14.50407,0,0
"2015-10-29 20:23:00",3002,18.29998,0.2324531,126.7701,30.10198,325.2067,403.5749,292.9807,-92.56485,-14.19666,0,0
"2015-10-29 20:24:00",3003,40.05521,0.2623828,161.8735,42.47529,325.9669,405.3098,292.9694,-91.74064,-12.39768,0,0
"2015-10-29 20:25:00",3004,64.44225,0.276957,199.6638,55.32813,327.1062,406.9996,293.0122,-90.8456,-10.95219,0,0
"2015-10-29 20:26:00",3005,81.03128,0.2793764,224.7483,62.7921,328.4325,409.3574,293.096,-89.99737,-9.072466,0,0
"2015-10-29 20:27:00",3006,73.80833,0.2668107,209.9239,56.06536,329.9258,409.976,293.2084,-89.14638,-9.09618,0,0
"2015-10-29 20:28:00",3007,57.08488,0.2437817,178.3113,43.69903,331.4218,408.9491,293.2425,-87.84523,-10.31788,0,0
"2015-10-29 20:29:00",3008,67.8978,0.2488397,193.2216,48.09565,331.9283,409.1565,293.2757,-87.52852,-10.30033,0,0
"2015-10-29 20:30:00",3009,72.77549,0.2655236,204.8795,54.37953,332.7151,410.4396,293.3466,-87.14781,-9.42329,0,0
"2015-10-29 20:31:00",3010,53.90985,0.3060136,187.9749,57.38554,333.1103,409.7898,293.3712,-86.89341,-10.2139,0,0
"2015-10-29 20:32:00",3011,20.32235,0.3687407,155.6434,57.32111,331.7759,409.7758,293.3844,-88.30332,-10.30337,0,0
"2015-10-29 20:33:00",3012,18.61336,0.3461878,148.9502,51.56451,330.8807,409.653,293.4203,-89.40421,-10.63191,0,0
"2015-10-29 20:34:00",3013,28.49785,0.3032113,154.545,46.87802,329.3638,408.5329,293.4109,-90.8674,-11.69831,0,0
"2015-10-29 20:35:00",3014,33.82096,0.3014403,163.0311,49.15446,328.6806,408.7364,293.4194,-91.59892,-11.5432,0,0
"2015-10-29 20:36:00",3015,31.5011,0.2885158,155.1099,44.7613,329.3824,408.2299,293.4031,-90.8038,-11.95628,0,0
"2015-10-29 20:37:00",3016,31.57442,0.2925404,155.0027,45.42297,329.5327,407.538,293.3543,-90.37426,-12.36896,0,0
"2015-10-29 20:38:00",3017,33.44726,0.3024208,160.3282,48.49513,329.2218,407.6075,293.3164,-90.46827,-12.08249,0,0
"2015-10-29 20:39:00",3018,29.06438,0.2991005,155.389,46.48042,328.2489,408.093,293.3282,-91.50866,-11.66447,0,0
"2015-10-29 20:40:00",3019,24.77916,0.2827731,146.3653,41.4038,327.4206,407.6029,293.3504,-92.46397,-12.28165,0,0
"2015-10-29 20:41:00",3020,25.09008,0.2624379,141.0395,37.0318,327.4093,406.3269,293.314,-92.26662,-13.34903,0,0
"2015-10-29 20:42:00",3021,23.21556,0.21835,129.9574,28.42323,326.4633,404.782,293.2405,-92.79256,-14.47394,0,0
"2015-10-29 20:43:00",3022,16.59745,0.1866291,116.2721,21.70225,325.8177,403.79,293.1923,-93.16236,-15.18998,0,0
"2015-10-29 20:44:00",3023,11.02897,0.1679346,105.7615,17.80136,324.7047,401.6358,293.1713,-94.15527,-17.22415,0,0
"2015-10-29 20:45:00",3024,1.837969,0.1606573,94.2865,15.1332,324.0839,401.3992,293.1314,-94.54794,-17.23262,0,0
"2015-10-29 20:46:00",3025,-12.60303,0.1821502,79.36595,14.43733,323.3445,400.8762,293.0769,-94.97603,-17.44437,0,0
"2015-10-29 20:47:00",3026,-20.04025,0.1980307,71.94699,14.24413,323.0656,400.8088,292.959,-94.5826,-16.83949,0,0
"2015-10-29 20:48:00",3027,-23.83962,0.196264,65.94102,12.94307,323.1235,399.9611,292.7906,-93.56482,-16.72725,0,0
"2015-10-29 20:49:00",3028,-23.94256,0.1885806,65.11694,12.28115,323.4286,400.207,292.6194,-92.28661,-15.50826,0,0
"2015-10-29 20:50:00",3029,-21.42247,0.1726356,65.80574,11.35825,323.4271,399.2971,292.4689,-91.4334,-15.56345,0,0
"2015-10-29 20:51:00",3030,-17.28707,0.1647241,68.26826,11.24558,323.9316,398.2414,292.3454,-90.22826,-15.9185,0,0
"2015-10-29 20:52:00",3031,-20.14604,0.1710604,65.0896,11.13381,324.2361,398.3379,292.2411,-89.33344,-15.23162,0,0
"2015-10-29 20:53:00",3032,-24.40147,0.1698541,59.7005,10.14088,323.844,397.8051,292.1309,-89.10158,-15.14049,0,0
"2015-10-29 20:54:00",3033,-19.47163,0.1649611,67.10988,11.03887,322.841,398.3837,292.0189,-89.47198,-13.92935,0,0
"2015-10-29 20:55:00",3034,-13.76289,0.1617808,73.93433,11.95772,322.5296,398.2691,291.9364,-89.31765,-13.57815,0,0
"2015-10-29 20:56:00",3035,-6.780984,0.1556449,81.19561,12.60675,321.9763,397.3462,291.8706,-89.49966,-14.12982,0,0
"2015-10-29 20:57:00",3036,-5.018572,0.1625138,83.08099,13.46877,322.2778,396.9086,291.8401,-89.02628,-14.39548,0,0
"2015-10-29 20:58:00",3037,-13.3303,0.1818693,74.77624,13.61014,322.7143,397.2107,291.8263,-88.5117,-14.01531,0,0
"2015-10-29 20:59:00",3038,-14.38799,0.1694494,71.02507,12.02403,322.9617,396.3507,291.7752,-87.97671,-14.58769,0,0
"2015-10-29 21:00:00",3039,-12.56191,0.1644867,73.0434,12.01172,323.5297,397.1233,291.7491,-87.26133,-13.66775,0,0
"2015-10-29 21:01:00",3040,-9.563046,0.1558164,75.01373,11.67464,323.7625,396.6646,291.7154,-86.83873,-13.9366,0,0
"2015-10-29 21:02:00",3041,-12.7925,0.1559445,70.89541,11.01127,323.9182,396.5948,291.682,-86.49532,-13.81869,0,0
"2015-10-29 21:03:00",3042,-19.94578,0.1736657,63.25361,10.98305,324.3012,396.5175,291.6646,-86.01423,-13.79789,0,0
"2015-10-29 21:04:00",3043,-21.02659,0.1764387,61.01065,10.74796,324.6262,395.9155,291.6218,-85.44868,-14.15939,0,0
"2015-10-29 21:05:00",3044,-26.33703,0.1818981,54.26106,9.870663,324.6134,395.3408,291.5638,-85.13533,-14.4079,0,0
"2015-10-29 21:06:00",3045,-29.77517,0.1858357,50.54855,9.392357,324.2155,395.1469,291.5077,-85.2175,-14.28614,0,0
"2015-10-29 21:07:00",3046,-32.02031,0.18871,48.16353,9.090141,323.5215,394.6151,291.4458,-85.56428,-14.47058,0,0
"2015-10-29 21:08:00",3047,-34.78644,0.1855362,45.79002,8.496037,322.536,394.6164,291.3756,-86.15594,-14.07552,0,0
"2015-10-29 21:09:00",3048,-37.17082,0.1900239,44.43624,8.443357,321.5928,394.7565,291.3224,-86.80066,-13.63696,0,0
"2015-10-29 21:10:00",3049,-38.82658,0.1939465,43.3484,8.407292,320.898,394.6657,291.2821,-87.26949,-13.50179,0,0
"2015-10-29 21:11:00",3050,-39.55975,0.2019396,43.19648,8.723315,320.7746,394.8076,291.2693,-87.32108,-13.28817,0,0
"2015-10-29 21:12:00",3051,-39.82314,0.1997992,41.14355,8.221245,320.7997,393.5452,291.2119,-86.9743,-14.22885,0,0
"2015-10-29 21:13:00",3052,-41.36109,0.1950796,38.3744,7.486256,320.4261,392.6754,291.145,-86.97337,-14.72414,0,0
"2015-10-29 21:14:00",3053,-44.35993,0.2027101,36.38683,7.376968,319.6653,393.0351,291.1023,-87.49501,-14.12523,0,0
"2015-10-29 21:15:00",3054,-47.34781,0.2054753,34.12159,7.008862,319.2086,393.6691,291.0673,-87.75627,-13.29573,0,0
"2015-10-29 21:16:00",3055,-48.32421,0.2036637,32.42977,6.604634,318.71,392.8593,291.0221,-88.00217,-13.85282,0,0
"2015-10-29 21:17:00",3056,-49.25177,0.205696,30.10143,6.191859,318.223,391.3843,290.9668,-88.18,-15.01865,0,0
"2015-10-29 21:18:00",3057,-50.90549,0.1983318,28.11599,5.582461,317.5434,390.9824,290.8826,-88.38922,-14.9502,0,0
"2015-10-29 21:19:00",3058,-52.92989,0.1927772,26.73949,5.156985,317.1799,391.6923,290.8137,-88.36825,-13.85586,0,0
"2015-10-29 21:20:00",3059,-54.35062,0.21755,27.32927,5.945956,316.9638,392.6978,290.7949,-88.47949,-12.74556,0,0
"2015-10-29 21:21:00",3060,-53.81512,0.2225162,26.88233,5.9834,317.0825,391.7965,290.7663,-88.20123,-13.48718,0,0
"2015-10-29 21:22:00",3061,-54.5556,0.2234507,25.42085,5.679225,317.2667,391.5639,290.7271,-87.79902,-13.50179,0,0
"2015-10-29 21:23:00",3062,-55.43909,0.225597,24.28667,5.479341,317.115,391.3615,290.6857,-87.71944,-13.47302,0,0
"2015-10-29 21:24:00",3063,-55.45901,0.2299643,23.43283,5.388639,317.0901,390.5933,290.645,-87.51778,-14.01457,0,0
"2015-10-29 21:25:00",3064,-56.34581,0.2356309,23.23402,5.475809,316.8759,390.9799,290.6099,-87.53667,-13.43265,0,0
"2015-10-29 21:26:00",3065,-56.0691,0.2420034,24.11584,5.836449,317.0147,391.3632,290.5902,-87.28812,-12.93962,0,0
"2015-10-29 21:27:00",3066,-55.65709,0.2392911,23.90611,5.720529,317.0179,390.8606,290.5487,-87.05424,-13.21157,0,0
"2015-10-29 21:28:00",3067,-55.13768,0.2390605,23.04951,5.509673,317.1693,389.8468,290.491,-86.58193,-13.90442,0,0
"2015-10-29 21:29:00",3068,-56.07888,0.2513989,22.89853,5.757285,316.8791,390.0992,290.4501,-86.64463,-13.4245,0,0
"2015-10-29 21:30:00",3069,-56.03738,0.26228,23.55709,6.181197,316.8769,390.2901,290.437,-86.57438,-13.1611,0,0
"2015-10-29 21:31:00",3070,-54.07954,0.2582394,23.92486,6.178733,317.6216,389.4473,290.4052,-85.65253,-13.82685,0,0
"2015-10-29 21:32:00",3071,-52.31057,0.233965,23.22388,5.439267,318.1925,388.2877,290.3313,-84.67176,-14.57658,0,0
